,ID,d0fc,d1fc,d4fc
798,GO:0120034,1.0679943834889714,1.2364437675386568,2.4751810910336984
799,GO:0051961,1.0944406274443048,1.1065523755901956,2.146515443540724
800,GO:0051928,1.108287046239486,1.3216106890347983,5.691447546832223
801,GO:0071241,1.022398475985985,1.4865497149019886,3.7425433117410414
802,GO:0001942,1.1352840404898037,1.2739600604659194,2.9955870664989814
803,GO:0019731,1.02247943030269,1.3031459665267981,3.221496862980693
804,GO:0045446,1.0156953668770465,1.0973253391586522,2.220011297272592
805,GO:0031345,1.0505701786552195,1.2212888017548231,2.614125717002972
806,GO:0006584,1.1270144742679844,1.210357627910413,2.3346088669609406
807,GO:0009712,1.1270144742679844,1.210357627910413,2.3346088669609406
808,GO:0051170,1.1147755334624048,1.4508928706094482,2.403573784192377
809,GO:0071375,1.2031017784830498,1.42658990451302,4.624080863921226
810,GO:0050796,1.0400153184106478,1.2211654388206172,3.058199336012895
811,GO:0010506,1.165357049502246,1.4287620918410728,2.273985186160708
812,GO:0048592,1.1038321055601608,1.4336077631133768,3.080235444198863
813,GO:0032653,1.1047375982776078,1.4374669910642754,3.4115453258602773
814,GO:0032964,1.2047806615489691,1.3874486783721167,4.7881939481415765
815,GO:0045778,1.0759704646839563,1.4239332020882072,2.8310407633471866
816,GO:0050873,1.1047038245170038,1.2332927063803776,7.2382837845334835
817,GO:1900015,1.127317509674551,1.3201288418909976,2.7246955554413623
818,GO:0033673,1.022959067127397,1.2234118656306694,3.6821513722575814
819,GO:0022404,1.1352840404898037,1.2739600604659194,2.9955870664989814
820,GO:0022405,1.1352840404898037,1.2739600604659194,2.9955870664989814
821,GO:0090092,1.1214047998907641,1.5190986369289667,5.9789167038357
822,GO:0009123,1.2479492308700106,1.3685570741129753,2.0842905597724277
823,GO:0030193,1.4513277061618004,1.3033680978310223,5.947839970205428
824,GO:0060337,1.1407056805969182,1.3893735878574187,3.496601317117708
825,GO:0071357,1.1407056805969182,1.3893735878574187,3.496601317117708
826,GO:0061351,1.0459700913463126,1.1910739552873688,2.8375394287640328
827,GO:0051341,1.2108414081246066,1.4406698287320683,3.990601022403307
828,GO:0044000,1.0291123561472315,1.2472829623249124,2.518109719792669
829,GO:0032386,1.029004827560819,1.2434296296117149,2.259474196245985
830,GO:0051092,1.0611699360148785,1.265208036496612,2.079603201781866
831,GO:0030512,1.0968437957382478,1.4826997109841626,3.53262931937352
832,GO:0008037,1.0705285314496316,1.3164482530003618,2.855406503047994
833,GO:0009411,1.1234771648096458,1.3356598262665793,3.384628821795341
834,GO:0048593,1.1190680534576567,1.4562361032386573,3.158277228183345
835,GO:0034248,1.2589141357355293,1.2695982208279009,2.943619212451791
836,GO:0060419,1.1385575788798357,1.2575133901321263,3.3831286534668275
837,GO:0034644,1.1117761929649883,1.3387966296498708,3.6247511453974606
838,GO:0048644,1.0700733465422765,1.4844937244743996,4.400668889730615
839,GO:0030073,1.0437115749889652,1.2208426919551443,3.0517086102145288
840,GO:0000768,1.1832777163592547,1.562349668994919,4.841358307234366
841,GO:0022029,1.0193711649034,1.3872410166091307,5.335967863972623
842,GO:0032233,1.1352274050041924,1.1869243525271826,3.5075545848427168
843,GO:0032613,1.1047375982776078,1.4374669910642754,3.4115453258602773
844,GO:0140253,1.1832777163592547,1.562349668994919,4.841358307234366
845,GO:1900046,1.4513277061618004,1.3033680978310223,5.947839970205428
846,GO:0006839,1.088337346868565,1.3182075011740997,4.4573899978568114
847,GO:0043405,1.0320648836050204,1.3351979211006104,3.139956450231928
848,GO:1905954,1.154568156126083,1.3430455150080003,2.520769267167809
849,GO:0043535,1.1336273845930087,1.4670589350258751,4.275385049516149
850,GO:0032008,1.0749610981880864,1.2237865792314604,2.7539114601817114
851,GO:0051346,1.1047285940856895,1.3358937757819687,3.629210680775242
852,GO:0002279,1.0277433711842312,1.4073482016313041,6.714667206753432
853,GO:0006949,1.1832777163592547,1.562349668994919,4.841358307234366
854,GO:0002712,1.0846557371200258,1.2547009012885624,6.581576603945097
855,GO:0002889,1.0846557371200258,1.2547009012885624,6.581576603945097
856,GO:0007405,1.0464697799995037,1.185874780004168,2.0952776677213403
857,GO:0097553,1.0868707141205496,1.235757915766028,6.030909604931513
858,GO:0044703,1.0284953704317856,1.280831155479928,2.9249056815272945
859,GO:0051147,1.1962359139021743,1.239091986886311,2.940041364939313
860,GO:0021885,1.0193711649034,1.3872410166091307,5.335967863972623
861,GO:0050818,1.4513277061618004,1.3033680978310223,5.947839970205428
862,GO:0006970,1.1314858117749098,1.4801860958922128,2.998413590208372
863,GO:0032418,1.0182129428369577,1.4407501896271169,4.728614214681865
864,GO:1990849,1.0182129428369577,1.4407501896271169,4.728614214681865
865,GO:0070374,1.1241070114713378,1.5215631566044967,5.378892338434332
866,GO:0061448,1.077986601389666,1.4171503652252362,5.2093281632083315
867,GO:0030879,1.1506698232513202,1.273063927155285,2.047548615616427
868,GO:0006470,0.9764636570241315,1.1501229676230431,3.0240720097230507
869,GO:0001885,1.0530487554091157,1.1417887669566913,1.9973123577281928
870,GO:0032608,1.0290524626790931,1.214115751017357,2.0477944858791024
871,GO:0032648,1.0290524626790931,1.214115751017357,2.0477944858791024
872,GO:0045861,1.1137299924001038,1.453289151417419,4.045818569708094
873,GO:0003012,1.172847717044555,1.3299829639697978,3.0766448240095063
874,GO:0071902,1.1164057811326207,1.2964868334785895,2.905542988407584
875,GO:0002040,1.0530757625154532,1.4963711729857692,2.6651174878272244
876,GO:0018958,1.15204559052535,1.2478518743764682,3.0139022986083
877,GO:0051209,1.0577943422221212,1.1513732099987404,4.384509900616444
878,GO:0034340,1.1407056805969182,1.3893735878574187,3.496601317117708
879,GO:0035456,1.1779076344180484,1.5413349123280795,4.070322301007853
880,GO:0055008,1.0884884336141287,1.4363456817777072,3.5566638833002666
881,GO:0060425,1.1253274239354927,1.5787179527207644,5.121947178209926
882,GO:0051283,1.0577943422221212,1.1513732099987404,4.384509900616444
883,GO:0099072,0.9820689597425563,1.1709248505127594,1.8526199730710058
884,GO:0034764,1.3173248091169578,1.7565722891771431,10.688075591257899
885,GO:0034446,0.9820935128814217,1.136371181157909,2.1380560911665496
886,GO:0046822,1.0305314771766847,1.283698135237581,2.257989893953945
887,GO:0090596,1.0801252791232832,1.4020662943806212,2.976893922714502
888,GO:0002763,1.059865371052319,1.331371348470739,2.9411192927063303
889,GO:0042093,1.0224954494869951,1.3858210801707977,3.063659578271538
890,GO:1900182,1.0415625350346962,1.224298903527734,2.1189105035372755
891,GO:0034250,1.1293765461249923,1.284952073466214,2.113903223757742
892,GO:0043433,1.1751593769617756,1.3848779632809132,2.1358085997551797
893,GO:0010927,1.2112043634821104,1.1429563739796882,2.5595053086814956
894,GO:0051282,1.0577943422221212,1.1513732099987404,4.384509900616444
895,GO:0001541,1.1424190245742107,1.4758738174894086,4.07582742732417
896,GO:0002294,1.0224954494869951,1.3858210801707977,3.063659578271538
897,GO:0070664,1.0218213494362307,1.148527651861322,4.053329828435632
898,GO:0006457,1.0532274600983795,1.1877325519666615,2.8317062374009976
899,GO:0016482,0.9725884128472954,1.0188807681455339,1.634103884773207
900,GO:0050890,1.2415111462137156,1.641009586846143,8.054631013722943
901,GO:0048284,0.9716707596177222,1.1215308681928726,1.82092980072832
902,GO:0032092,1.0515312226565143,1.318918871846286,2.866907205776749
903,GO:0051208,1.0577943422221212,1.1513732099987404,4.384509900616444
904,GO:2000177,1.1278494950090603,1.2678368763067598,3.075970445883108
905,GO:1903828,1.0557705987950643,1.2972350844774743,3.249791128678969
906,GO:0006417,1.2678036581129148,1.2487243503551364,3.056106037321588
907,GO:0002293,1.0224954494869951,1.3858210801707977,3.063659578271538
908,GO:0002714,1.1105492284792302,1.409438544585772,5.9781530609329
909,GO:0002891,1.1105492284792302,1.409438544585772,5.9781530609329
910,GO:0046824,1.0130266143397457,1.2665826705585974,1.9104162080222713
911,GO:1904705,1.0204203219240284,1.5640393723966506,3.5489693361251002
912,GO:0009416,1.1292043689513829,1.3281996690024773,3.3085178961672295
913,GO:0046425,1.076677146150105,1.4491015114597496,2.7317532262067212
914,GO:0003018,1.1426614978304164,1.5318686767492957,4.313778261828888
915,GO:0002287,1.0224954494869951,1.3858210801707977,3.063659578271538
916,GO:0045727,1.1269022924200596,1.2573941942367672,2.091138669202015
917,GO:0001763,1.139452259427628,1.704929100161008,5.274074733467716
918,GO:0070167,1.1335603009766697,1.4938536523069115,3.7903792301532704
919,GO:0048736,0.999866416267964,1.3037016639812946,2.7427351449673574
920,GO:0060173,0.999866416267964,1.3037016639812946,2.7427351449673574
921,GO:0001889,1.0510653662287117,1.6042194883935526,2.8858329034107864
922,GO:0010822,1.101713543850822,1.3148004367554396,2.449755453071606
923,GO:0032814,0.9825710637354508,1.3769136611487989,4.464721995851985
924,GO:0050768,1.0986959761090682,1.0874499937491793,2.1457889684653617
925,GO:1904064,1.4362146466225252,1.9288075102437192,13.083906462530111
926,GO:0016072,1.0741008178126574,1.1607915518196468,2.120374753736486
927,GO:0099173,1.059768686087953,1.181576905853654,2.6375238803718983
928,GO:0007254,1.0566679820034592,1.2116377946399088,2.2173516362596115
929,GO:0007596,1.325486302272423,1.1728343841482507,5.564154934422083
930,GO:0038034,1.651664834487254,2.322241351084114,16.084995347330054
931,GO:0042306,1.020049978526823,1.3197074861568883,2.200503897619169
932,GO:0048146,0.9766613119741249,1.3434350419078447,3.549974414646887
933,GO:0097192,1.651664834487254,2.322241351084114,16.084995347330054
934,GO:0033143,1.0714220015720577,1.103810163006554,1.929459312522611
935,GO:0042303,1.1352840404898037,1.2739600604659194,2.9955870664989814
936,GO:0042633,1.1352840404898037,1.2739600604659194,2.9955870664989814
937,GO:0061008,1.0510653662287117,1.6042194883935526,2.8858329034107864
938,GO:0031929,1.1315571071516386,1.3268840251682053,2.604776820416124
939,GO:0050817,1.325486302272423,1.1728343841482507,5.564154934422083
940,GO:0046434,1.182795237882816,1.3498496908824382,2.181205702921741
941,GO:0009206,1.1625850230075891,1.2445933126578972,2.3866323096025326
942,GO:0031397,1.1266377465614401,1.2953402835939611,3.0147466675826604
943,GO:0042130,1.0231910240422322,1.1311485930673133,4.299891699817102
944,GO:1990874,1.0204203219240284,1.5640393723966506,3.5489693361251002
945,GO:0007599,1.325486302272423,1.1728343841482507,5.564154934422083
946,GO:0043588,1.1009816868829216,1.2374846325658324,3.0605395026400095
947,GO:0009145,1.1625850230075891,1.2445933126578972,2.3866323096025326
948,GO:0008217,1.0989791180569974,1.580413354461381,6.324739321298496
949,GO:0003208,1.0821124672326068,1.3965429350529945,2.549172890385036
950,GO:0010951,1.1183105104632942,1.3950861045781222,4.096493427579327
951,GO:0048844,1.041104556189766,1.418194978460299,4.003384381556423
952,GO:2000107,1.172334634549713,1.837297927801407,4.161011640884154
953,GO:0048639,1.0823516568988558,1.3045767604099063,3.59708390725532
954,GO:0046328,1.0139045976772716,1.2241452380965894,2.285374056232272
955,GO:0055088,1.1237694453240556,1.1674723341343072,2.537514753389466
956,GO:0016042,1.0693639537786566,1.492225124501599,6.126926495377282
957,GO:2000241,1.1760782200501414,1.2972943765160558,2.7474408252200146
958,GO:0001890,1.1611121261305104,1.5705210689109022,3.28274587821627
959,GO:0050864,1.0782957968250952,1.3581083805395318,4.0318588351749565
960,GO:0045165,1.0423021239951946,1.2322326586208776,2.3070042897443144
961,GO:0048705,0.991249876603602,1.3020031086502384,4.461130064007448
962,GO:0090257,1.1197475970486304,1.3621735525088818,2.1631377812638117
963,GO:0002244,1.2143423399681235,1.375850589123578,3.400850385317589
964,GO:0007369,1.080734322552386,1.3277177077716757,2.534540998916343
965,GO:0035296,1.1480893442783615,1.4925943501924286,3.7023768285711216
966,GO:0050770,1.0794455214351686,1.2599832466425722,3.279486701447075
967,GO:0097746,1.1480893442783615,1.4925943501924286,3.7023768285711216
968,GO:0009201,1.1625850230075891,1.2445933126578972,2.3866323096025326
969,GO:0071482,1.1117761929649883,1.3387966296498708,3.6247511453974606
970,GO:0015980,1.156564542530661,1.3335149938044337,2.413171412920421
971,GO:0035150,1.1480893442783615,1.4925943501924286,3.7023768285711216
972,GO:0035304,1.0202111390941437,1.1245569632714052,2.487755767706283
973,GO:0003206,1.1225251139050096,1.3712315675295925,2.795655781916895
974,GO:0006413,1.081363517473606,1.2088121681604207,1.9346369222648288
975,GO:0045833,1.148813332886696,1.2867728180860745,5.422525728363185
976,GO:0050829,1.1887604332812085,1.353934501397646,6.892253495107686
977,GO:1903522,1.3019792882260364,1.4216530901782924,3.5418085457556945
978,GO:0008088,1.0463832961057637,1.243840124230359,2.9465734312684577
979,GO:0042269,1.0845163381860206,1.4505851650017665,6.462318404549433
980,GO:0021761,0.9809706152994438,1.1548676744756663,2.1875940939748424
981,GO:0042391,1.074988425950868,1.2543102808848567,3.4968125868304725
982,GO:0061138,1.125595952004983,1.8204164457734986,5.693621435373166
983,GO:0003231,1.060521761571999,1.3128656358030322,2.612463579688363
984,GO:0032388,1.0227529014819197,1.2262260516158192,2.1024500749907125
985,GO:0003151,1.0685786830904662,1.3041466892487537,2.4498099726742577
986,GO:0040014,1.0466413613144614,1.341909559236355,2.9460620699591025
987,GO:0046660,1.2374969785087138,1.4505574762822149,4.029425219887335
988,GO:0014855,1.119556529409664,1.2617568895982814,2.874276257125155
989,GO:0032006,1.1315871185808817,1.3521966436388717,2.707257650311826
990,GO:0009117,1.1596089941770422,1.2570512479680713,2.2729170861684835
991,GO:0008585,1.2353949400387283,1.4801077531120603,3.8670156053895437
992,GO:0009142,1.1625850230075891,1.2445933126578972,2.3866323096025326
993,GO:0015850,1.1720455105612857,1.4709018338579567,4.138947574170044
994,GO:0001738,1.055801427071692,1.2163277401483281,2.343318787173365
995,GO:0002715,1.0845163381860206,1.4505851650017665,6.462318404549433
996,GO:0044242,1.0492619460830857,1.375744836978371,2.5488656117989184
997,GO:0045445,1.2646521944009579,1.1518015145113973,3.1382003076124727
998,GO:0051101,1.0810497085860913,1.3388364101177384,2.386433077106246
999,GO:0061178,1.0367446502805053,1.2183637429034364,2.039537840275157
1000,GO:1903305,0.9968988423528873,1.491119841567881,5.084409682899043
1001,GO:0046545,1.2353949400387283,1.4801077531120603,3.8670156053895437
1002,GO:0015914,1.1895466663192902,1.391116526310828,2.6375257676944615
1003,GO:1903035,1.0792771572146707,1.1504648068008683,4.650901167216238
1004,GO:0006906,0.9539135217027541,1.0266717028110126,1.6238323641694419
1005,GO:0007041,0.9711329695316768,1.1099799056272348,2.1812647157009604
1006,GO:0032649,1.1373787830695723,1.681154528992248,6.392464925881628
1007,GO:0035303,1.041322292188697,1.090670470437203,2.456669342273792
1008,GO:0042176,1.135482708511431,1.2063151681883002,2.4470405213368798
1009,GO:0006936,1.202220355059018,1.339624179654348,2.637500136328848
1010,GO:0007059,1.0573532935464534,1.149966328731156,2.220663591384091
1011,GO:0007034,0.9937470589725801,1.1750023220081236,2.3511402378528703
1012,GO:0003014,1.0555474843098802,1.4726443387507786,4.71009941091688
1013,GO:0009308,1.1889209186278007,1.2809673407061843,2.461444527825565
1014,GO:0051261,0.9611525076110938,1.319785223395041,1.8597018728232226
1015,GO:0090174,0.9539135217027541,1.0266717028110126,1.6238323641694419
1016,GO:0007611,1.307283593824181,1.7422321004680708,9.020789154139376
1017,GO:0050672,1.0231910240422322,1.1311485930673133,4.299891699817102
1018,GO:0045664,1.1299877613750835,1.2348820876896602,3.1223824084817142
1019,GO:0014812,1.1857100576637034,1.2643563445951742,6.010438659013194
1020,GO:0030010,1.0040647317192415,1.2763504586995609,2.208756483563963
1021,GO:0032945,1.0231910240422322,1.1311485930673133,4.299891699817102
1022,GO:0061912,1.1118319204254168,1.2778958675750853,2.1082017197708836
1023,GO:0016311,0.992424119835122,1.1282253464404555,2.9612452413860333
1024,GO:0042594,1.043397357438606,1.3205035764985915,2.1713711140894327
1025,GO:0045732,1.129609266144719,1.1592521608465083,2.428384516642327
1026,GO:0010212,1.127843648714749,1.263649007113122,2.2256277594911333
1027,GO:0042476,1.1065963031788153,1.3636211748411853,2.673543485375754
1028,GO:0045739,1.0724547855519377,1.1929767780162568,2.1211004398383184
1029,GO:0015748,1.1819287155080966,1.414785119024101,2.6494419255379964
1030,GO:0001570,0.9841198177311873,1.2509435970775222,2.379105870510283
1031,GO:0046718,1.0598925596789746,1.3458600296800214,2.7678642218783183
1032,GO:0060048,1.2951849234055095,1.2814114980982008,2.8348148884038404
1033,GO:0022898,1.118039177588326,1.3406989307618027,2.7915728234882344
1034,GO:0048545,1.140780927653526,1.339835169847781,5.4766100293049025
1035,GO:0043500,1.0551194551207057,1.2476550627712144,3.216629619399309
1036,GO:0072521,1.1646249006321479,1.259701832736947,2.225757516817549
1037,GO:0045333,1.1542468300975193,1.3135463345369593,2.3942665778705097
1038,GO:0120032,1.0782598901562954,1.2450958741654987,2.3641172461094504
1039,GO:0010717,1.114485328794517,1.0144477844414395,3.3467866297314313
1040,GO:0035773,1.0367446502805053,1.2183637429034364,2.039537840275157
1041,GO:0050772,1.118401224613814,1.2788320220575315,3.8501207468177427
1042,GO:0007265,1.0470484159148594,1.2634715067527478,2.86951734724688
1043,GO:0030705,1.0246111618878264,1.3044803875947018,2.6809650191073415
1044,GO:1901990,1.117472474010865,1.1321936235740468,3.5562559028651926
1045,GO:0042632,1.0797150127074593,1.2701856071782625,2.536598335034474
1046,GO:0048608,1.2318643544274634,1.5871457048425388,5.120364758074039
1047,GO:0016051,1.1343359271988236,1.2316946554731443,2.5516107690516168
1048,GO:0060491,1.0782598901562954,1.2450958741654987,2.3641172461094504
1049,GO:0032370,1.1641589557124166,1.3236559976275697,2.645630086862431
1050,GO:0044409,1.0598925596789746,1.3458600296800214,2.7678642218783183
1051,GO:0055092,1.0797150127074593,1.2701856071782625,2.536598335034474
1052,GO:0007266,0.9919865075483625,1.3281310554917911,3.110165064099653
1053,GO:0043087,1.0879027345726853,1.3825799243091925,4.436797414153987
1054,GO:0030902,1.0005984794259069,1.0793612877093788,1.933921289938139
1055,GO:0051656,1.0394457578174738,1.4137861865522798,3.5421576807442863
1056,GO:0014910,1.0463082517390072,1.3388558144198888,3.077960745723697
1057,GO:0071478,1.1290260275446615,1.272123466958134,3.327305669051228
1058,GO:0061458,1.2318643544274634,1.5871457048425388,5.120364758074039
1059,GO:0032609,1.1373787830695723,1.681154528992248,6.392464925881628
1060,GO:0008406,1.206587584501431,1.4391229220077553,4.039511915065286
1061,GO:0033077,1.0401296498018886,1.2644898078323756,2.5048340597235415
1062,GO:0010970,1.0286503000842195,1.2011931291947637,2.7627058031239784
1063,GO:0006163,1.1730836265565572,1.2763325112085961,2.255970388255798
1064,GO:0008544,1.091477930294432,1.2154952526416107,2.624889288121281
1065,GO:0071772,0.9857672156963457,1.3081618333876257,3.0368455327125425
1066,GO:0071773,0.9857672156963457,1.3081618333876257,3.0368455327125425
1067,GO:0032409,1.118039177588326,1.3406989307618027,2.7915728234882344
1068,GO:0043502,1.0480356074977644,1.1555480073831739,1.827467061036857
1069,GO:0045137,1.206587584501431,1.4391229220077553,4.039511915065286
1070,GO:0043123,1.0380124086260425,1.171712621371545,1.9757181260331431
1071,GO:0048675,1.0373363317235516,1.2943340157478638,3.699812770118816
1072,GO:0050807,1.050945014071398,1.1176985732083438,2.202200475637088
1073,GO:0001704,1.0911232671830038,1.4479042277950631,3.099907083889859
1074,GO:0006576,1.1270144742679844,1.210357627910413,2.3346088669609406
1075,GO:0097061,1.0774794861581796,1.1987996011044195,2.895508448115137
1076,GO:2000243,1.1310863006177974,1.2853551730221147,2.9073131765635334
1077,GO:0051216,1.0966613485396042,1.335357019178952,3.3643453062940467
1078,GO:0016050,0.9986736511179449,1.1609968681477356,2.375855935297221
1079,GO:0071383,1.1433702972018933,1.271855558396103,2.651105339512836
1080,GO:0021549,1.0087145663070036,1.0737409980822779,1.7438161633156455
1081,GO:0007006,1.1155998531495934,1.4141168322739872,5.623101427993341
1082,GO:0046661,1.2352041049326643,1.420174967695625,3.6727953588186084
1083,GO:0060349,0.9270230467870327,1.3936905254930483,3.3441125410546255
1084,GO:0050803,1.050945014071398,1.1176985732083438,2.202200475637088
1085,GO:1903531,1.0139489370118016,1.481776134779128,4.145468652713356
1086,GO:0009259,1.1664279592927707,1.2848084442588055,2.212922910179541
1087,GO:0045598,1.0660464294632965,1.3864760623029435,6.279643251467666
1088,GO:0090101,1.0968437957382478,1.4826997109841626,3.53262931937352
1089,GO:0090068,1.1197642827140002,1.2033484522941804,3.283978417096384
1090,GO:1905952,1.154568156126083,1.3430455150080003,2.520769267167809
1091,GO:0034763,1.070422489488401,1.2223424313632765,2.6928058125344427
1092,GO:0048754,1.1311470816837448,1.7366541775900655,6.102901795440514
1093,GO:0048469,1.0546309226033896,1.1504377746257675,1.8403257438770493
1094,GO:0014909,1.0463082517390072,1.3388558144198888,3.077960745723697
1095,GO:0022600,1.1585192083263833,1.3866036800738188,3.4728562947752333
1096,GO:0032652,1.1151215952994338,1.3637886255569105,3.0946514544147647
1097,GO:0034766,1.0825077700383703,1.1094965205258487,2.1600123476442934
1098,GO:0019693,1.1664279592927707,1.2848084442588055,2.212922910179541
1099,GO:0009152,1.1833833911306668,1.3315976000360588,2.314564665577579
1100,GO:0001892,1.2037331679057701,1.7424031867736007,3.1329745878749535
1101,GO:0030518,1.0714220015720577,1.103810163006554,1.929459312522611
1102,GO:0106027,1.0774794861581796,1.1987996011044195,2.895508448115137
1103,GO:0032412,1.1131962617437772,1.3515971332510088,2.788841268051548
1104,GO:0048863,1.0325138859380523,1.2775267863255704,2.514036648868079
1105,GO:0008584,1.2761190951868555,1.4933760650510652,3.9252769745718274
1106,GO:0043271,1.070422489488401,1.2223424313632765,2.6928058125344427
1107,GO:0022612,1.192248937840524,1.6883560714236647,5.384907976214181
1108,GO:0046546,1.2761190951868555,1.4933760650510652,3.9252769745718274
1109,GO:0033555,1.3115781978875662,1.1869583271345083,5.6954405946202415
1110,GO:0055006,1.4081683729732948,1.3321087729546788,3.6287090117938
1111,GO:1901989,1.0724391859009528,1.1485220424420486,3.5548063794822746
1112,GO:0007264,1.03966633951097,1.3545775931866386,2.903093707355027
1113,GO:0032612,1.1151215952994338,1.3637886255569105,3.0946514544147647
1114,GO:0048562,1.0625440646362228,1.3057009805958935,2.6379574949776186
1115,GO:0007548,1.183152274378876,1.390817864207736,3.8455039271999025
1116,GO:0014896,1.2942595274195254,1.2500796475840363,4.195512943178198
1117,GO:0042100,1.1035609580238106,1.7919511814956888,4.961095308754712
1118,GO:0043401,1.0714220015720577,1.103810163006554,1.929459312522611
1119,GO:0007204,1.0854908689209837,1.4051749053280327,5.67614620504249
1120,GO:0022037,1.0087145663070036,1.0737409980822779,1.7438161633156455
1121,GO:0001837,1.1240063939885787,1.097082617775949,3.2250744341024244
1122,GO:1902074,1.0294280744137518,1.2823950459657316,2.6474133811363374
1123,GO:0009260,1.1833833911306668,1.3315976000360588,2.314564665577579
1124,GO:0009150,1.1773575248929844,1.3082571815428918,2.2502088732247665
1125,GO:1901136,1.1748245793710677,1.4258167228566396,2.5528709937025456
1126,GO:0000209,1.0740779604281845,1.1923325831100975,2.119056236538373
1127,GO:0048762,1.0764935324458875,1.1191299344684738,3.0385391499682246
1128,GO:0051048,1.0139489370118016,1.481776134779128,4.145468652713356
1129,GO:0030509,1.0141156578998598,1.401463416223952,3.3140750569328854
1130,GO:0010466,1.1183105104632942,1.3950861045781222,4.096493427579327
1131,GO:0007586,1.1585192083263833,1.3866036800738188,3.4728562947752333
1132,GO:0043406,1.097647701854159,1.3737057674297255,2.328072865330635
1133,GO:0061387,1.094004517386247,1.2168836002160737,3.7182154881821448
1134,GO:0009755,1.053908922708445,1.1519570440384832,1.983552897236851
1135,GO:0072594,1.0947786553051226,1.4246270581918963,2.4250308938569893
1136,GO:0019722,1.135574960372645,1.1780270557827728,2.8773299285673164
1137,GO:0003279,1.106560730923103,1.2561699298471796,2.7651719000891934
1138,GO:1901987,1.1084497483501499,1.1611142930511251,3.6670516577732317
1139,GO:0006282,1.0529245829110123,1.1817161968721939,2.0839338287444282
1140,GO:0007519,1.1127558311337467,1.1215797485839496,2.0367341620110615
1141,GO:0030856,1.0736809447761904,1.1863442623991758,2.5122018793575873
1142,GO:0061025,0.9539135217027541,1.0266717028110126,1.6238323641694419
1143,GO:0019318,1.1378835483975513,1.3277935749552843,3.2891643294338535
1144,GO:0019827,0.9952039975052283,1.097013670559273,1.7307633966289324
1145,GO:0045931,1.0861313566534974,1.1802912574929196,3.6349342528633017
1146,GO:0006364,1.0558590453042032,1.1332576564195493,2.187937232055897
1147,GO:0009100,1.0405269973721114,1.3484933040435543,2.519680353000291
1148,GO:0044282,1.0833057382981184,1.330962272411831,2.538025954793269
1149,GO:0046390,1.1833833911306668,1.3315976000360588,2.314564665577579
1150,GO:0051259,1.1081417351997895,1.3322050641803145,2.773492420270353
1151,GO:0017148,1.070199741211037,1.1379344158415654,1.7939192900610221
1152,GO:0046034,1.1303782674706602,1.3114187809919426,2.2843948336173057
1153,GO:0060996,1.0416593870967976,1.0775446071766421,1.9376431585456029
1154,GO:0045926,1.1750329362401133,1.2914655889686744,3.3932864884647924
1155,GO:0032874,1.017258075126804,1.233337017796164,2.790477697891685
1156,GO:0045055,0.9806612716139279,1.4300982243497353,4.657933752552198
1157,GO:0098727,0.9952039975052283,1.097013670559273,1.7307633966289324
1158,GO:0032411,1.0472458885515883,1.126495223470754,2.8668748516090257
1159,GO:1901875,1.0271912069070315,1.188673421843758,1.819210196394898
1160,GO:0099111,1.0286503000842195,1.2011931291947637,2.7627058031239784
1161,GO:0006941,1.2951849234055095,1.2814114980982008,2.8348148884038404
1162,GO:0035107,0.9824902387896256,1.3489016048941012,3.1586451839105636
1163,GO:0035108,0.9824902387896256,1.3489016048941012,3.1586451839105636
1164,GO:0071826,1.0405414392405588,1.0700786452116449,1.8839042395966727
1165,GO:0070304,1.017258075126804,1.233337017796164,2.790477697891685
1166,GO:1903008,1.1344268585446884,1.3149005254600754,2.341811925260181
1167,GO:0035265,1.1385575788798357,1.2575133901321263,3.3831286534668275
1168,GO:0006006,1.1352624964979705,1.308928969614806,3.3231597133418624
1169,GO:0099175,1.0202112803856764,1.0994279647390954,2.0572929602231267
1170,GO:0017157,0.9968988423528873,1.491119841567881,5.084409682899043
1171,GO:0060538,1.1127558311337467,1.1215797485839496,2.0367341620110615
1172,GO:0048511,1.105778600921537,1.2717230907878951,2.3472941100359384
1173,GO:0007626,1.037320714670174,1.3557582678449998,3.336112298913635
1174,GO:0009267,1.042200072801241,1.32121000073174,2.168046928347266
1175,GO:0045834,1.0884191600713344,1.4215366277329988,4.469628832982287
1176,GO:0042254,1.0411293676589564,1.122592042369536,2.1541124603002246
1177,GO:0018205,1.0923349756050853,1.1992175818127766,5.43001616376723
1178,GO:0071897,1.1182405912665359,1.3639008151145284,7.431109003818446
1179,GO:0072089,1.0230329825690634,1.318317205520119,2.4985625072239332
1180,GO:0040029,1.076656322603437,1.1300161182762916,2.0369687511386716
1181,GO:1902115,1.156357316979131,1.299193329332526,2.6008376884512563
1182,GO:0001649,1.014460761959358,1.398329973346853,5.704571942258663
1183,GO:0007219,1.1434445600628569,1.3856012959625592,2.9853085159090176
1184,GO:0030326,0.9863081412360359,1.278154875600692,2.107636226510205
1185,GO:0035113,0.9863081412360359,1.278154875600692,2.107636226510205
1186,GO:0006164,1.1833833911306668,1.3315976000360588,2.314564665577579
1187,GO:1903050,1.1856754816359056,1.1972261838926963,2.47409602872509
1188,GO:0019932,1.1554996679155465,1.2375341603204246,3.2450685480791877
1189,GO:0006690,1.0206093786355663,1.39891087193503,2.7786173962832503
1190,GO:2001257,1.188291007632729,1.4549513860987233,2.604802878890055
